date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:19:44	0/0	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2004:27:08%20GMT	https://gencapitals.com/assets2/images/contact/contact-bg.html	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/contact/contact-bg.html	(from https://gencapitals.com/style.css)
11:19:44	108132/108132	---M--	200	added ('OK')	image/png	date:Mon,%2031%20May%202021%2010:36:14%20GMT	https://gencapitals.com/assets2/images/cta/cta-bg2.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/cta/cta-bg2.png	(from https://gencapitals.com/style.css)
11:19:45	83/83	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Dec%202022%2004:27:08%20GMT	https://gencapitals.com/assets2/images/contact/contact-bg2.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/contact/contact-bg2.jpg	(from https://gencapitals.com/style.css)
11:19:46	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:45%20GMT	https://gencapitals.com/assets2/images/cta/cta-bg2.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/cta/cta-bg2.png	(from https://gencapitals.com/style.css)
11:19:46	0/0	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Dec%202022%2004:27:08%20GMT	https://gencapitals.com/assets2/images/contact/contact-bg3.html	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/contact/contact-bg3.html	(from https://gencapitals.com/style.css)
11:19:47	1782/1782	---M--	200	added ('OK')	image/png	date:Sun,%2013%20Jun%202021%2001:44:10%20GMT	https://gencapitals.com/assets2/images/blog-single/ap.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets2/images/blog-single/ap.png	(from https://gencapitals.com/style.css)
11:19:50	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-brands-400.eot	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-brands-400.eot	(from https://gencapitals.com/assets/css/all.min.css)
11:19:50	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-brands-400d41d.eot?	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-brands-400d41dd41d.eot	(from https://gencapitals.com/assets/css/all.min.css)
11:19:51	74508/74508	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-brands-400.woff2	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-brands-400.woff2	(from https://gencapitals.com/assets/css/all.min.css)
11:19:52	87352/87352	---M--	200	added ('OK')	font/woff	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-brands-400.woff	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-brands-400.woff	(from https://gencapitals.com/assets/css/all.min.css)
11:19:53	129048/129048	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-brands-400.ttf	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-brands-400.ttf	(from https://gencapitals.com/assets/css/all.min.css)
11:19:53	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:53%20GMT	https://gencapitals.com/assets/webfonts/fa-brands-400.woff2	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-brands-400.woff2	(from https://gencapitals.com/assets/css/all.min.css)
11:19:54	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:54%20GMT	https://gencapitals.com/assets/webfonts/fa-brands-400.woff	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-brands-400.woff	(from https://gencapitals.com/assets/css/all.min.css)
11:19:54	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-regular-400.eot	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-regular-400.eot	(from https://gencapitals.com/assets/css/all.min.css)
11:19:55	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-regular-400d41d.eot?	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-regular-400d41dd41d.eot	(from https://gencapitals.com/assets/css/all.min.css)
11:19:56	13580/13580	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-regular-400.woff2	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-regular-400.woff2	(from https://gencapitals.com/assets/css/all.min.css)
11:19:57	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:19:56%20GMT	https://gencapitals.com/assets/webfonts/fa-regular-400.eot	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-regular-400.eot	(from https://gencapitals.com/assets/css/all.min.css)
11:19:57	689922/689922	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-brands-400.svg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-brands-400.svg	(from https://gencapitals.com/assets/css/all.min.css)
11:19:57	16804/16804	---M--	200	added ('OK')	font/woff	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-regular-400.woff	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-regular-400.woff	(from https://gencapitals.com/assets/css/all.min.css)
11:19:59	34092/34092	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-regular-400.ttf	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-regular-400.ttf	(from https://gencapitals.com/assets/css/all.min.css)
11:20:00	144451/144451	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-regular-400.svg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-regular-400.svg	(from https://gencapitals.com/assets/css/all.min.css)
11:20:01	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-solid-900.eot	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-solid-900.eot	(from https://gencapitals.com/assets/css/all.min.css)
11:20:02	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Apr%202022%2018:16:22%20GMT	https://gencapitals.com/assets/webfonts/fa-solid-900d41d.eot?	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-solid-900d41dd41d.eot	(from https://gencapitals.com/assets/css/all.min.css)
11:20:03	75440/75440	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Apr%202022%2018:16:22%20GMT	https://gencapitals.com/assets/webfonts/fa-solid-900.woff2	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-solid-900.woff2	(from https://gencapitals.com/assets/css/all.min.css)
11:20:04	98020/98020	---M--	200	added ('OK')	font/woff	date:Fri,%2001%20Apr%202022%2018:16:22%20GMT	https://gencapitals.com/assets/webfonts/fa-solid-900.woff	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-solid-900.woff	(from https://gencapitals.com/assets/css/all.min.css)
11:20:05	191832/191832	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-solid-900.ttf	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-solid-900.ttf	(from https://gencapitals.com/assets/css/all.min.css)
11:20:06	1236/1236	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/owl.video.play.html	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/owl.video.play.html	(from https://gencapitals.com/assets/css/owl.min.css)
11:20:09	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:20:07%20GMT	https://gencapitals.com/assets/css/images/ui-icons_444444_256x240.html	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/images/ui-icons_444444_256x240.html	(from https://gencapitals.com/assets/css/jquery-ui.min.css)
11:20:10	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:20:10%20GMT	https://gencapitals.com/assets/css/images/ui-icons_555555_256x240.html	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/images/ui-icons_555555_256x240.html	(from https://gencapitals.com/assets/css/jquery-ui.min.css)
11:20:11	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:20:10%20GMT	https://gencapitals.com/assets/css/images/ui-icons_ffffff_256x240.html	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/images/ui-icons_ffffff_256x240.html	(from https://gencapitals.com/assets/css/jquery-ui.min.css)
11:20:11	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:20:11%20GMT	https://gencapitals.com/assets/css/images/ui-icons_777620_256x240.html	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/images/ui-icons_777620_256x240.html	(from https://gencapitals.com/assets/css/jquery-ui.min.css)
11:20:11	839388/839388	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/webfonts/fa-solid-900.svg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/webfonts/fa-solid-900.svg	(from https://gencapitals.com/assets/css/all.min.css)
11:20:12	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:20:12%20GMT	https://gencapitals.com/assets/css/images/ui-icons_cc0000_256x240.html	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/images/ui-icons_cc0000_256x240.html	(from https://gencapitals.com/assets/css/jquery-ui.min.css)
11:20:13	1552/1552	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:20:13%20GMT	https://gencapitals.com/assets/css/images/ui-icons_777777_256x240.html	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/images/ui-icons_777777_256x240.html	(from https://gencapitals.com/assets/css/jquery-ui.min.css)
11:20:14	11766/11766	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/Flaticon.eot	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/Flaticon.eot	(from https://gencapitals.com/assets/css/flaticon.css)
11:20:15	11766/11766	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/Flaticond41d.eot?	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/Flaticond41dd41d.eot	(from https://gencapitals.com/assets/css/flaticon.css)
11:20:16	6732/6732	---M--	200	added ('OK')	font/woff2	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/Flaticon.woff2	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/Flaticon.woff2	(from https://gencapitals.com/assets/css/flaticon.css)
11:20:17	7928/7928	---M--	200	added ('OK')	font/woff	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/Flaticon.woff	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/Flaticon.woff	(from https://gencapitals.com/assets/css/flaticon.css)
11:20:18	11588/11588	---M--	200	added ('OK')	font/ttf	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/Flaticon.ttf	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/Flaticon.ttf	(from https://gencapitals.com/assets/css/flaticon.css)
11:20:20	70930/70930	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/Flaticon.svg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/Flaticon.svg	(from https://gencapitals.com/assets/css/flaticon.css)
11:20:21	10778/10778	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/img/footer-shape.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/img/footer-shape.png	(from https://gencapitals.com/assets/css/main.css)
11:20:21	76749/76749	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/img/map.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/img/map.png	(from https://gencapitals.com/assets/css/main.css)
11:20:22	1933/1933	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/img/offer-shape.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/img/offer-shape.png	(from https://gencapitals.com/assets/css/main.css)
11:20:23	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:20:23%20GMT	https://gencapitals.com/assets/css/img/map.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/img/map.png	(from https://gencapitals.com/assets/css/main.css)
11:20:23	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:20:23%20GMT	https://gencapitals.com/assets/css/img/footer-shape.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/img/footer-shape.png	(from https://gencapitals.com/assets/css/main.css)
11:20:24	1092/1092	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/img/faq.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/img/faq.png	(from https://gencapitals.com/assets/css/main.css)
11:20:24	4464/4464	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/img/how-shape-sm.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/img/how-shape-sm.png	(from https://gencapitals.com/assets/css/main.css)
11:20:25	4942/4942	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/img/how-shape-md.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/img/how-shape-md.png	(from https://gencapitals.com/assets/css/main.css)
11:20:26	5957/5957	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Apr%202022%2018:16:20%20GMT	https://gencapitals.com/assets/css/img/dashboard-bg.jpg	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/img/dashboard-bg.jpg	(from https://gencapitals.com/assets/css/main.css)
11:20:27	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:20:26%20GMT	https://gencapitals.com/assets/css/img/faq.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/img/faq.png	(from https://gencapitals.com/assets/css/main.css)
11:20:27	1552/1552	UR-MC-	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Jun%202023%2010:20:26%20GMT	https://gencapitals.com/assets/css/img/how-shape-sm.png	/home/joestack/websites/gencapital%20clone/gencapitals.com/assets/css/img/how-shape-sm.png	(from https://gencapitals.com/assets/css/main.css)
11:20:27	3985/3985	---M--	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2010:20:27%20GMT	https://gencapitals.com/password/reset	/home/joestack/websites/gencapital%20clone/gencapitals.com/password/reset.html	(from https://gencapitals.com/login)
11:20:29	46164/-1	---M--	200	added ('OK')	text/html	date:Sat,%2003%20Jun%202023%2010:20:28%20GMT	https://gencapitals.com/thesis/gencapitals-investment-thesis	/home/joestack/websites/gencapital%20clone/gencapitals.com/thesis/gencapitals-investment-thesis.html	(from https://gencapitals.com/thesis)
11:20:29	0/-1	---M--	302	error ('')			https://gencapitals.com/office/dashboard	/home/joestack/websites/gencapital%20clone/gencapitals.com/office/dashboard.127.delayed	(from https://gencapitals.com/thesis/gencapitals-investment-thesis)
11:20:29	0/-1	---M--	302	error ('')			https://gencapitals.com/office/dashboard	/home/joestack/websites/gencapital%20clone/gencapitals.com/office/dashboard.128.delayed	(from https://gencapitals.com/thesis/gencapitals-investment-thesis)
11:20:30	799/799	---M-Z	200	added ('OK')	text/plain	date:Sat,%2003%20Jun%202023%2010:20:29%20GMT	https://www.bing.com/robots.txt		(from https://gencapitals.com/news)
11:20:31	0/0	---M--	301	error ('Unknown%20Error')	text/html	date:Sat,%2003%20Jun%202023%2010:20:31%20GMT	https://i.insider.com/robots.txt		(from https://gencapitals.com/news)
11:20:33	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:20:32%20GMT	https://www.bing.com/th?id=ODF.ZCa6h3S5q71OiwvhRi3Ong&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th3304.png	(from https://gencapitals.com/news)
11:20:34	2247/2247	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jun%202023%2010:20:33%20GMT	https://www.bing.com/th?id=ODF.ZCa6h3S5q71OiwvhRi3Ong&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th3304.png	(from https://www.bing.com/th?id=ODF.ZCa6h3S5q71OiwvhRi3Ong&pid=news)
11:20:34	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:20:33%20GMT	https://www.bing.com/th?id=ODF.savHCg5UzraQlypYVIFYUg&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th6c52.png	(from https://gencapitals.com/news)
11:20:35	2703/2703	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jun%202023%2010:20:33%20GMT	https://www.bing.com/th?id=ODF.savHCg5UzraQlypYVIFYUg&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th6c52.png	(from https://www.bing.com/th?id=ODF.savHCg5UzraQlypYVIFYUg&pid=news)
11:20:35	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:20:34%20GMT	https://www.bing.com/th?id=ODF.dsVvdYEiGuqZDGlCaqu-ZQ&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th596c.png	(from https://gencapitals.com/news)
11:20:36	4248/4248	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jun%202023%2010:20:34%20GMT	https://www.bing.com/th?id=ODF.dsVvdYEiGuqZDGlCaqu-ZQ&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th596c.png	(from https://www.bing.com/th?id=ODF.dsVvdYEiGuqZDGlCaqu-ZQ&pid=news)
11:20:36	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:20:35%20GMT	https://www.bing.com/th?id=ODF.aHfUNYUmdpXsUxk3rTfzEQ&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/tha2fd.png	(from https://gencapitals.com/news)
11:20:37	5613/5613	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jun%202023%2010:20:36%20GMT	https://www.bing.com/th?id=ODF.aHfUNYUmdpXsUxk3rTfzEQ&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/tha2fd.png	(from https://www.bing.com/th?id=ODF.aHfUNYUmdpXsUxk3rTfzEQ&pid=news)
11:20:37	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:20:36%20GMT	https://www.bing.com/th?id=ODF.LnWAsYULk4XKw3udkffflQ&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th1f4b.png	(from https://gencapitals.com/news)
11:20:38	4752/4752	---M--	404	error ('Not%20Found%20on%20Accelerator')	text/html	date:Sat,%2003%20Jun%202023%2010:20:37%20GMT	https://s.yimg.com/robots.txt		(from https://gencapitals.com/news)
11:20:38	10116/10116	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jun%202023%2010:20:37%20GMT	https://www.bing.com/th?id=ODF.LnWAsYULk4XKw3udkffflQ&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th1f4b.png	(from https://www.bing.com/th?id=ODF.LnWAsYULk4XKw3udkffflQ&pid=news)
11:20:39	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:20:38%20GMT	https://www.bing.com/th?id=ODF.GzcmUDr41J6Qc1JEQyNTCA&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th370d.png	(from https://gencapitals.com/news)
11:20:40	6045/6045	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jun%202023%2010:20:38%20GMT	https://www.bing.com/th?id=ODF.GzcmUDr41J6Qc1JEQyNTCA&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th370d.png	(from https://www.bing.com/th?id=ODF.GzcmUDr41J6Qc1JEQyNTCA&pid=news)
11:20:40	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:20:39%20GMT	https://www.bing.com/th?id=ODF.xnVWY8hRxAZR04c3_0q0NA&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th0b0d.png	(from https://gencapitals.com/news)
11:20:41	756/756	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jun%202023%2010:20:40%20GMT	https://www.bing.com/th?id=ODF.xnVWY8hRxAZR04c3_0q0NA&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/th0b0d.png	(from https://www.bing.com/th?id=ODF.xnVWY8hRxAZR04c3_0q0NA&pid=news)
11:20:41	31/31	UR-M--	412	error ('Precondition%20Failed')	image/png	date:Sat,%2003%20Jun%202023%2010:20:39%20GMT	https://www.bing.com/th?id=ODF.s2TJKA6Cwy1pv-6m-tdKQA&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/thbf0f.png	(from https://gencapitals.com/news)
11:20:41	0/-1	---M--	404	error ('')			https://gencapitals.com/thesis/apple-touch-icon.html	/home/joestack/websites/gencapital%20clone/gencapitals.com/thesis/apple-touch-icon.html	(from https://gencapitals.com/thesis/gencapitals-investment-thesis)
11:20:42	4876/4876	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jun%202023%2010:20:40%20GMT	https://www.bing.com/th?id=ODF.s2TJKA6Cwy1pv-6m-tdKQA&pid=news	/home/joestack/websites/gencapital%20clone/www.bing.com/thbf0f.png	(from https://www.bing.com/th?id=ODF.s2TJKA6Cwy1pv-6m-tdKQA&pid=news)
